 # resultados do programa hansr1

#  parametros 
#    tf     tint     rh       prec
 0.900E+03   0.100E-01   0.100E+02   0.100E-07
#    mu     gama    betaP     betaM         rho       sigma
 0.143E-01   0.000E+00   0.000E+00   0.000E+00   0.500E-01   0.730E+00
#     omegaP    omegaM       deltaP    deltaM
 0.250E+00   0.100E+00   0.833E+00   0.833E+00

 trajetoria
  0.5200000E+02   0.2300000E+03   0.1443286E+00   0.5467927E-01   0.2354624E-03   0.2177990E-03   0.7874111E+00   0.4532613E-03
  0.5300000E+02   0.2300000E+03   0.1416054E+00   0.5485327E-01   0.2362117E-03   0.2184921E-03   0.7899281E+00   0.4547038E-03
  0.5400000E+02   0.2300000E+03   0.1389830E+00   0.5502082E-01   0.2369332E-03   0.2191595E-03   0.7923785E+00   0.4560926E-03
  0.5500000E+02   0.2300000E+03   0.1364561E+00   0.5518229E-01   0.2376285E-03   0.2198026E-03   0.7947470E+00   0.4574311E-03
  0.5600000E+02   0.2300000E+03   0.1340193E+00   0.5533799E-01   0.2382990E-03   0.2204228E-03   0.7970119E+00   0.4587218E-03
  0.5700000E+02   0.2200000E+03   0.1316681E+00   0.5548822E-01   0.2389459E-03   0.2210212E-03   0.7991887E+00   0.4599672E-03
  0.5800000E+02   0.2200000E+03   0.1293979E+00   0.5563328E-01   0.2395706E-03   0.2215990E-03   0.8012780E+00   0.4611696E-03
  0.5900000E+02   0.2200000E+03   0.1272047E+00   0.5577342E-01   0.2401741E-03   0.2221573E-03   0.8032964E+00   0.4623313E-03
  0.6000000E+02   0.2200000E+03   0.1250846E+00   0.5590889E-01   0.2407575E-03   0.2226968E-03   0.8052509E+00   0.4634543E-03
  0.6100000E+02   0.2200000E+03   0.1230341E+00   0.5603658E-01   0.2413073E-03   0.2232055E-03   0.8071433E+00   0.4645128E-03
  0.6200000E+02   0.2200000E+03   0.1210497E+00   0.5616337E-01   0.2418533E-03   0.2237105E-03   0.8089506E+00   0.4655638E-03
  0.6300000E+02   0.2100000E+03   0.1191282E+00   0.5628615E-01   0.2423820E-03   0.2241996E-03   0.8106977E+00   0.4665816E-03
  0.6400000E+02   0.2100000E+03   0.1172668E+00   0.5640508E-01   0.2428942E-03   0.2246733E-03   0.8123851E+00   0.4675675E-03
  0.6500000E+02   0.2100000E+03   0.1154627E+00   0.5652036E-01   0.2433906E-03   0.2251325E-03   0.8140400E+00   0.4685231E-03
  0.6600000E+02   0.2100000E+03   0.1137133E+00   0.5663214E-01   0.2438720E-03   0.2255777E-03   0.8156717E+00   0.4694497E-03
  0.6700000E+02   0.2000000E+03   0.1120167E+00   0.5674054E-01   0.2443371E-03   0.2260095E-03   0.8172593E+00   0.4703466E-03
  0.6800000E+02   0.2000000E+03   0.1103694E+00   0.5684581E-01   0.2447904E-03   0.2264288E-03   0.8187805E+00   0.4712192E-03
  0.6900000E+02   0.2000000E+03   0.1087698E+00   0.5694801E-01   0.2452305E-03   0.2268359E-03   0.8202476E+00   0.4720664E-03
  0.7000000E+02   0.1900000E+03   0.1072151E+00   0.5704071E-01   0.2456321E-03   0.2272052E-03   0.8216725E+00   0.4728372E-03
  0.7100000E+02   0.1800000E+03   0.1057026E+00   0.5713765E-01   0.2460540E-03   0.2275947E-03   0.8230706E+00   0.4736487E-03
  0.7200000E+02   0.1800000E+03   0.1042335E+00   0.5723204E-01   0.2464604E-03   0.2279707E-03   0.8244222E+00   0.4744311E-03
  0.7300000E+02   0.1800000E+03   0.1028046E+00   0.5732393E-01   0.2468561E-03   0.2283367E-03   0.8257304E+00   0.4751928E-03
  0.7400000E+02   0.1800000E+03   0.1014136E+00   0.5741380E-01   0.2472432E-03   0.2286947E-03   0.8270270E+00   0.4759378E-03
  0.7500000E+02   0.1800000E+03   0.1000608E+00   0.5750060E-01   0.2476170E-03   0.2290405E-03   0.8282830E+00   0.4766574E-03
  0.7600000E+02   0.1800000E+03   0.9874401E-01   0.5758487E-01   0.2479798E-03   0.2293761E-03   0.8294926E+00   0.4773559E-03
  0.7700000E+02   0.1700000E+03   0.9746137E-01   0.5766697E-01   0.2483334E-03   0.2297031E-03   0.8306839E+00   0.4780365E-03
